,id,rated,variant,speed,createdAt,lastMoveAt,status,winner,moves,clock,white_player_name,white_ranking,black_player_name,black_ranking
5486,vH9E6cqG,True,standard,blitz,2019-12-13 13:16:56.584000+01:00,2019-12-13 13:24:02.168000+01:00,resign,white,27,300,EvilSaintPL,947,mactegui,888
5487,C8DtjcXw,True,standard,classical,2019-12-13 13:00:45.684000+01:00,2019-12-13 13:05:59.060000+01:00,resign,black,10,900,EvilSaintPL,1357,Noob_No_1,1342
5488,rUSrGQVk,True,standard,classical,2019-12-13 12:56:01.132000+01:00,2019-12-13 13:00:20.433000+01:00,resign,white,11,900,TimeRestt,1367,EvilSaintPL,1364
5489,UxP0KYCu,True,standard,classical,2019-12-13 12:36:50.056000+01:00,2019-12-13 12:55:47.320000+01:00,resign,black,59,900,EvilSaintPL,1371,Giosi92,1327
5490,7G2bMnMk,True,standard,classical,2019-12-13 09:33:43.366000+01:00,2019-12-13 09:41:38.939000+01:00,resign,white,20,900,EvilSaintPL,1362,RCW09,1428
5491,GKNbRpjX,True,standard,classical,2019-12-13 09:16:14.275000+01:00,2019-12-13 09:31:05.342000+01:00,mate,white,21,900,toer1999,1306,EvilSaintPL,1371
5492,R9FDfCjG,True,standard,classical,2019-12-13 08:42:38.488000+01:00,2019-12-13 09:11:39.934000+01:00,mate,black,44,900,mason111,1347,EvilSaintPL,1363
5493,4QNWlsmm,True,standard,classical,2019-12-13 08:35:04.790000+01:00,2019-12-13 08:40:05.278000+01:00,stalemate,,42,900,EvilSaintPL,1361,vonzuk,1450
5494,X15lPdHk,True,standard,rapid,2019-12-12 11:00:26.359000+01:00,2019-12-12 11:13:28.888000+01:00,resign,black,50,600,EvilSaintPL,1231,khalifaabderrahmane,1199
5495,MqJr3IVo,True,standard,rapid,2019-12-12 10:56:17.792000+01:00,2019-12-12 11:00:08.079000+01:00,resign,white,16,600,JBr_KLM,1231,EvilSaintPL,1249
5496,YAUbCT3h,True,standard,rapid,2019-12-12 10:49:33.988000+01:00,2019-12-12 10:55:24.618000+01:00,resign,black,14,600,EvilSaintPL,1265,bblitzz,1303
5497,DPNsfG7M,True,standard,rapid,2019-12-12 10:47:49.689000+01:00,2019-12-12 10:49:21.187000+01:00,resign,white,8,600,bblitzz,1293,EvilSaintPL,1284
5498,A9FEet5Z,True,standard,rapid,2019-12-12 10:33:53.840000+01:00,2019-12-12 10:43:38.406000+01:00,resign,white,17,600,elaminy,1306,EvilSaintPL,1304
5499,TRvoSFip,True,standard,rapid,2019-12-12 09:05:23.363000+01:00,2019-12-12 09:14:07.586000+01:00,resign,black,42,600,EvilSaintPL,1323,Aoum,1365
5500,guiI9Tim,True,standard,classical,2019-12-12 08:40:52.181000+01:00,2019-12-12 09:00:39.596000+01:00,resign,white,41,900,RaulCipriano,1399,EvilSaintPL,1368
5501,ge3cNUEA,True,standard,classical,2019-12-12 08:34:46.263000+01:00,2019-12-12 08:39:16.886000+01:00,resign,white,11,900,EvilSaintPL,1361,Kama_bullet05,1315
5502,kFC2au6M,True,standard,classical,2019-12-11 20:08:08.864000+01:00,2019-12-11 20:34:23.460000+01:00,mate,white,28,900,leo68cat,1384,EvilSaintPL,1367
5503,xbTX1uHJ,True,standard,classical,2019-12-11 19:24:22.298000+01:00,2019-12-11 19:26:47.606000+01:00,resign,black,9,900,EvilSaintPL,1373,JeFrNo,1423
5504,U7ad45Fl,True,standard,classical,2019-12-11 12:33:42.218000+01:00,2019-12-11 12:50:18.136000+01:00,mate,black,59,900,gekup,1367,EvilSaintPL,1365
5505,1f3wb02M,True,standard,classical,2019-12-11 12:26:35.780000+01:00,2019-12-11 12:33:05.938000+01:00,resign,white,20,900,Rk_185493,1400,EvilSaintPL,1372
5506,YrtsKhra,True,standard,classical,2019-12-10 22:53:56.489000+01:00,2019-12-10 22:57:48.275000+01:00,resign,white,13,900,EvilSaintPL,1367,StinkyBoyRafa,1245
5507,rHD0jR1H,True,standard,classical,2019-12-10 22:02:00.029000+01:00,2019-12-10 22:33:22.478000+01:00,resign,black,59,900,EvilSaintPL,1374,anujwmi,1345
5508,HlomnrbJ,True,standard,classical,2019-12-10 21:57:50.388000+01:00,2019-12-10 22:01:07.909000+01:00,resign,white,15,900,ProTopN3,1444,EvilSaintPL,1380
5509,nAuvM0kU,True,standard,classical,2019-12-10 21:26:19.749000+01:00,2019-12-10 21:54:22.996000+01:00,mate,white,57,900,EvilSaintPL,1372,NotoriousSartorius,1398
5510,ou8rl0ft,True,standard,classical,2019-12-10 21:15:35.878000+01:00,2019-12-10 21:26:05.772000+01:00,mate,black,29,900,EvilSaintPL,1378,Cristian931212,1428
5511,B68eml7S,True,standard,classical,2019-12-10 21:06:13.876000+01:00,2019-12-10 21:11:01.927000+01:00,resign,black,17,900,ICHER,1359,EvilSaintPL,1371
5512,ssNZvgDw,True,standard,classical,2019-12-10 21:01:07.079000+01:00,2019-12-10 21:01:54.851000+01:00,mate,white,5,900,EvilSaintPL,1364,osama-alenzi29,1370
5513,UFv1U6xT,True,standard,classical,2019-12-10 20:54:27.544000+01:00,2019-12-10 20:58:32.914000+01:00,mate,white,13,900,EvilSaintPL,1353,Moryl,1494
5514,LB1QaAE6,True,standard,classical,2019-12-10 19:59:58.883000+01:00,2019-12-10 20:22:20.074000+01:00,resign,white,65,900,yoyoyoyoman,1515,EvilSaintPL,1357
5515,8iSm3IBa,True,standard,classical,2019-12-10 18:19:09.226000+01:00,2019-12-10 18:37:29.989000+01:00,resign,black,21,900,Roronoavinny,1410,EvilSaintPL,1348
5516,e3mGRSVW,True,standard,classical,2019-12-10 17:34:25.292000+01:00,2019-12-10 18:01:25.513000+01:00,outoftime,white,50,900,EvilSaintPL,1341,TyTheSigh,1349
5517,u5uhmt4k,True,standard,classical,2019-12-10 17:23:51.282000+01:00,2019-12-10 17:32:48.267000+01:00,mate,white,21,900,Ada_Ch,1347,EvilSaintPL,1348
5518,4auJKqMM,True,standard,classical,2019-12-10 16:28:59.116000+01:00,2019-12-10 16:35:28.162000+01:00,resign,white,9,900,EvilSaintPL,1345,PhatedFool,1026
5519,p8Ctd3p6,True,standard,classical,2019-12-10 16:14:55.753000+01:00,2019-12-10 16:27:40.886000+01:00,mate,black,21,900,EvilSaintPL,1353,tfarana,1339
5520,5t4pPhW9,True,standard,classical,2019-12-10 14:05:04.685000+01:00,2019-12-10 14:09:58.312000+01:00,resign,white,22,900,marc2306,1405,EvilSaintPL,1359
5521,DuOJQQ9l,True,standard,classical,2019-12-09 22:22:08.479000+01:00,2019-12-09 22:47:46.024000+01:00,resign,black,36,900,EvilSaintPL,1366,RossWarner,1324
5522,DzwIhdRr,True,standard,classical,2019-12-09 22:19:59.233000+01:00,2019-12-09 22:21:22.558000+01:00,resign,black,5,900,Pal7,1206,EvilSaintPL,1362
5523,m4tSqV9r,True,standard,classical,2019-12-09 22:05:31.867000+01:00,2019-12-09 22:16:36.439000+01:00,resign,white,21,900,EvilSaintPL,1355,hassen_seb,1306
5524,KkjlA6ii,True,standard,classical,2019-12-09 21:57:47.504000+01:00,2019-12-09 22:04:38.799000+01:00,resign,white,21,900,gabrielffarah,1359,EvilSaintPL,1362
5525,MP79rhZh,True,standard,classical,2019-12-09 21:42:25.001000+01:00,2019-12-09 21:56:33.058000+01:00,mate,white,64,900,EvilSaintPL,1355,Lucas000111,1328
5526,kuggob8e,True,standard,classical,2019-12-09 21:17:24.778000+01:00,2019-12-09 21:39:53.380000+01:00,mate,black,77,900,andersander,1374,EvilSaintPL,1347
5527,bLSGCyQi,True,standard,classical,2019-12-09 21:11:02.650000+01:00,2019-12-09 21:16:02.158000+01:00,resign,white,13,900,matias_quintanilla,1395,EvilSaintPL,1353
5528,LHsb6kBV,True,standard,classical,2019-12-09 20:51:16+01:00,2019-12-09 21:08:45.667000+01:00,mate,black,34,900,EvilSaintPL,1360,Oleg_Stulnev,1347
5529,jmpJarF6,True,standard,classical,2019-12-09 20:44:05.530000+01:00,2019-12-09 20:50:13.147000+01:00,resign,black,24,900,zebetti,1271,EvilSaintPL,1354
5530,5grTcHVJ,True,standard,classical,2019-12-09 16:38:47.659000+01:00,2019-12-09 16:41:31.772000+01:00,mate,white,12,900,EvilSaintPL,1342,jankovskahana,1549
5531,lEttFScB,True,standard,classical,2019-12-09 16:19:40.372000+01:00,2019-12-09 16:33:28.394000+01:00,mate,white,29,900,EvilSaintPL,1334,nahid3636363636,1345
5532,6rlD0N8q,True,standard,classical,2019-12-09 16:06:23.693000+01:00,2019-12-09 16:16:35.853000+01:00,resign,white,20,900,justwannaown,1375,EvilSaintPL,1340
5533,qUC0DmOf,True,standard,classical,2019-12-09 16:02:35.410000+01:00,2019-12-09 16:05:00.064000+01:00,resign,white,8,900,EvilSaintPL,1333,deanw1,1309
5534,Jq0Njd0v,True,standard,classical,2019-12-09 15:28:39.225000+01:00,2019-12-09 15:40:44.263000+01:00,resign,black,36,900,Wizzyvamp,1318,EvilSaintPL,1326
5535,nNfRCBX5,True,standard,classical,2019-12-09 15:11:59.236000+01:00,2019-12-09 15:23:27.402000+01:00,resign,white,27,900,EvilSaintPL,1320,jazkonrad,1349
5536,8qp7fvDp,True,standard,classical,2019-12-09 14:54:25.120000+01:00,2019-12-09 15:11:38.111000+01:00,mate,white,59,900,pallyb,1298,EvilSaintPL,1327
5537,xPJcx7T8,True,standard,classical,2019-12-09 14:45:52.130000+01:00,2019-12-09 14:51:23.840000+01:00,mate,white,9,900,EvilSaintPL,1320,supertorg,1298
5538,33BnpgkS,True,standard,classical,2019-12-09 14:35:14.133000+01:00,2019-12-09 14:42:36.407000+01:00,resign,white,26,900,EvilSaintPL,1312,ramin3399,1318
5539,xhDo5zYa,True,standard,classical,2019-12-08 15:21:19.555000+01:00,2019-12-08 15:32:04.140000+01:00,resign,black,25,900,TheRook_ie,1128,EvilSaintPL,1308
5540,hiEx4nbf,True,standard,classical,2019-12-08 14:43:35.043000+01:00,2019-12-08 14:59:59.252000+01:00,stalemate,,57,900,M1ss1s,1349,EvilSaintPL,1307
5541,XFKOK2CO,True,standard,classical,2019-12-08 14:26:16.522000+01:00,2019-12-08 14:29:19.097000+01:00,resign,white,9,900,EvilSaintPL,1301,maveriss,1271
5542,OrOg28Dg,True,standard,classical,2019-12-08 14:05:49.202000+01:00,2019-12-08 14:13:49.903000+01:00,mate,white,10,900,EvilSaintPL,1290,pravin2401,1414
5543,iCk2D9cn,True,standard,classical,2019-12-08 13:59:31.133000+01:00,2019-12-08 14:04:10.294000+01:00,mate,black,23,900,TrukMiles,1243,EvilSaintPL,1284
5544,WTGqW7QE,True,standard,classical,2019-12-08 00:06:47.079000+01:00,2019-12-08 00:15:07.066000+01:00,resign,black,19,900,EvilSaintPL,1291,vdaddy1420,1299
5545,xkefJ5M9,True,standard,classical,2019-12-07 23:57:25.813000+01:00,2019-12-08 00:06:05.046000+01:00,resign,white,38,900,Ghoulache,1195,EvilSaintPL,1299
5546,C4Y3bqzb,True,standard,classical,2019-12-07 23:49:03.677000+01:00,2019-12-07 23:55:26.096000+01:00,resign,white,15,900,KrisTellejajaja,1266,EvilSaintPL,1305
5547,Dk0epzQh,True,standard,classical,2019-12-07 16:46:10.394000+01:00,2019-12-07 17:15:34.875000+01:00,resign,white,37,900,EvilSaintPL,1299,M_avsarchess,1239
5548,gIVL4IaM,True,standard,classical,2019-12-07 00:08:27.557000+01:00,2019-12-07 00:21:16.718000+01:00,resign,white,52,900,EvilSaintPL,1292,julbeirute,1263
5549,1MNqhR3h,True,standard,classical,2019-12-06 22:08:08.734000+01:00,2019-12-06 22:33:07.909000+01:00,resign,black,47,900,crushermaster,1329,EvilSaintPL,1283
5550,1PCJUAMW,True,standard,classical,2019-12-06 21:44:10.135000+01:00,2019-12-06 21:55:59.178000+01:00,mate,black,29,900,Cjord1121,1308,EvilSaintPL,1276
5551,XgisTb0h,True,standard,classical,2019-12-06 21:37:52.027000+01:00,2019-12-06 21:40:22.973000+01:00,resign,white,9,900,EvilSaintPL,1270,HoplessBogart,1199
5552,QThcs8bV,True,standard,classical,2019-12-06 20:05:51.478000+01:00,2019-12-06 20:26:48.988000+01:00,resign,white,31,900,EvilSaintPL,1259,cbella,1427
5553,ubCTmA8x,True,standard,classical,2019-12-06 18:16:07.616000+01:00,2019-12-06 18:26:07.464000+01:00,resign,black,33,900,gin_in_teacups,1261,EvilSaintPL,1251
5554,gse0YqLz,True,standard,classical,2019-12-06 12:38:12.983000+01:00,2019-12-06 12:47:08.806000+01:00,resign,white,19,900,abdul099,1200,EvilSaintPL,1259
5555,WEJNLqiE,True,standard,classical,2019-12-06 12:31:45.944000+01:00,2019-12-06 12:37:53.591000+01:00,mate,white,17,900,AurelienSPAT,1149,EvilSaintPL,1268
5556,17zbyHuJ,True,standard,classical,2019-12-06 12:21:02.055000+01:00,2019-12-06 12:30:39.621000+01:00,mate,black,25,900,EvilSaintPL,1276,Earthar,1267
5557,bMoiFZ56,True,standard,blitz,2019-12-05 23:56:36.329000+01:00,2019-12-06 00:01:27.542000+01:00,mate,black,46,180,EvilSaintPL,961,CatalystSam,1034
5558,Tpl4qEmQ,True,standard,classical,2019-12-05 22:19:31.081000+01:00,2019-12-05 22:50:10.812000+01:00,draw,,53,900,faujimces,1447,EvilSaintPL,1272
5559,Djydfs4G,True,standard,classical,2019-12-05 22:01:57.800000+01:00,2019-12-05 22:14:27.432000+01:00,resign,black,26,900,DarkCzar,1250,EvilSaintPL,1264
5560,YIl3oNhL,True,standard,classical,2019-12-05 21:38:41.267000+01:00,2019-12-05 21:54:30.047000+01:00,mate,white,37,900,EvilSaintPL,1256,Rajada,1304
5561,fAlRLZ5m,True,standard,classical,2019-12-05 20:16:44.587000+01:00,2019-12-05 20:22:10.657000+01:00,resign,white,16,900,EvilSaintPL,1245,Moraa,1388
5562,lnT0bW2u,True,standard,classical,2019-12-05 18:43:22.189000+01:00,2019-12-05 19:29:43.454000+01:00,mate,black,51,900,EvilSaintPL,1252,angelvet,1278
5563,k5HbhcSN,True,standard,classical,2019-12-05 15:18:21.412000+01:00,2019-12-05 15:39:46.973000+01:00,mate,black,24,900,Flatypus,1334,EvilSaintPL,1241
5564,gY1I5l2n,True,standard,classical,2019-12-05 15:03:13.413000+01:00,2019-12-05 15:14:26.795000+01:00,draw,,35,900,milonga54,1402,EvilSaintPL,1238
5565,vhkMC7ut,True,standard,classical,2019-12-05 13:27:38.417000+01:00,2019-12-05 13:46:07.264000+01:00,mate,white,29,900,haiphongnb,1288,EvilSaintPL,1244
5566,6b6NThav,True,standard,classical,2019-12-05 13:16:46.004000+01:00,2019-12-05 13:25:42.224000+01:00,mate,white,18,900,EvilSaintPL,1236,kageyama5615,1228
5567,k1icSeK6,True,standard,classical,2019-12-05 13:05:59.095000+01:00,2019-12-05 13:15:03.904000+01:00,resign,black,14,900,EvilSaintPL,1244,indrex,1257
5568,AmjIKpbl,True,standard,classical,2019-12-04 23:11:45.413000+01:00,2019-12-04 23:12:22.364000+01:00,resign,black,6,900,myllan00,1199,EvilSaintPL,1235
5569,o1cTH0KI,True,standard,classical,2019-12-04 23:07:34.466000+01:00,2019-12-04 23:10:23.062000+01:00,resign,black,9,900,EvilSaintPL,1244,TheSharkyHorse,1244
5570,6xry40jv,True,standard,classical,2019-12-04 21:06:20.363000+01:00,2019-12-04 21:22:50.106000+01:00,mate,white,47,900,EvilSaintPL,1234,PiterParker2,1229
5571,QunIWBEL,True,standard,classical,2019-12-04 20:53:36.071000+01:00,2019-12-04 21:05:45.966000+01:00,mate,black,44,900,PiterParker2,1236,EvilSaintPL,1224
5572,1HFlKpKm,True,standard,classical,2019-12-04 19:55:17.710000+01:00,2019-12-04 20:13:10.192000+01:00,mate,black,61,900,EvilSaintPL,1232,algolife,1228
5573,KG95OTgc,True,standard,classical,2019-12-04 19:26:49.770000+01:00,2019-12-04 19:50:16.363000+01:00,mate,white,38,900,EvilSaintPL,1227,aurora_australis55,1017
5574,RpsDoxYD,True,standard,classical,2019-12-04 19:23:27.064000+01:00,2019-12-04 19:26:37.347000+01:00,mate,white,17,900,FanRealuojoj,1252,EvilSaintPL,1236
5575,5Fe3WgfZ,True,standard,classical,2019-12-04 19:08:39.829000+01:00,2019-12-04 19:20:40.806000+01:00,mate,white,21,900,EvilSaintPL,1224,marina_bogdanova,1250
5576,ZlUdX0ue,True,standard,classical,2019-12-04 18:06:19.395000+01:00,2019-12-04 18:18:18.336000+01:00,mate,black,28,900,EvilSaintPL,1235,epikurberlin,1205
5577,35Iaqqim,True,standard,classical,2019-12-04 17:58:56.792000+01:00,2019-12-04 18:06:08.640000+01:00,mate,white,20,900,mlk85,1216,EvilSaintPL,1247
5578,rekl009h,True,standard,classical,2019-12-04 16:07:54.727000+01:00,2019-12-04 16:23:16.771000+01:00,resign,black,38,900,eypcsr,1228,EvilSaintPL,1235
5579,jpyzd7Qq,True,standard,classical,2019-12-04 15:43:09.903000+01:00,2019-12-04 15:57:39.348000+01:00,mate,white,29,900,EvilSaintPL,1209,darda7,1145
5580,kAJQAgFK,True,standard,classical,2019-12-04 15:26:01.860000+01:00,2019-12-04 15:39:59.467000+01:00,mate,white,32,900,luhiso,1046,EvilSaintPL,1225
5581,49xXe6Qc,True,standard,rapid,2019-12-04 15:08:05.232000+01:00,2019-12-04 15:25:30.913000+01:00,resign,white,28,600,ErtugrulExi,1347,EvilSaintPL,1345
5582,3mlROa7s,True,standard,rapid,2019-12-04 11:54:00.062000+01:00,2019-12-04 12:05:31.307000+01:00,resign,black,28,600,EvilSaintPL,1372,kdirm2,1330
5583,lIn5UtSb,True,standard,rapid,2019-12-04 11:44:35.094000+01:00,2019-12-04 11:53:38.199000+01:00,resign,white,20,600,vikings92,1371,EvilSaintPL,1399
5584,nbcG10jr,True,standard,rapid,2019-12-04 11:37:13.913000+01:00,2019-12-04 11:44:03.217000+01:00,resign,white,19,600,EvilSaintPL,1373,kiomadjido,1339
5585,uKQSEUfX,True,standard,rapid,2019-12-04 11:29:02.574000+01:00,2019-12-04 11:36:38.069000+01:00,mate,black,19,600,malimalo,1255,EvilSaintPL,1350
5586,pLsCX1qr,True,standard,rapid,2019-12-04 10:58:30.429000+01:00,2019-12-04 11:02:09.523000+01:00,resign,black,11,600,EvilSaintPL,1385,cykablyka,1354
5587,dbzfgtNq,True,standard,rapid,2019-12-04 10:56:28.664000+01:00,2019-12-04 10:58:10.892000+01:00,resign,white,10,600,Murat9999,1431,EvilSaintPL,1420
5588,pLH2REek,True,standard,rapid,2019-12-04 10:53:28.753000+01:00,2019-12-04 10:56:04.547000+01:00,resign,black,13,600,EvilSaintPL,1467,KamilManU,1407
5589,dcrSSqiB,True,standard,rapid,2019-12-04 10:47:41.768000+01:00,2019-12-04 10:53:09.683000+01:00,resign,white,17,600,jamel3,1522,EvilSaintPL,1510
5590,8jV3H5kg,True,standard,rapid,2019-12-04 10:43:20.632000+01:00,2019-12-04 10:47:13.385000+01:00,resign,white,12,600,EvilSaintPL,1464,LSRohr,1438
5591,AWXR4XEu,True,standard,rapid,2019-12-04 10:40:26.070000+01:00,2019-12-04 10:43:06.312000+01:00,resign,white,7,600,mhosni144,1579,EvilSaintPL,1512
5592,Si6VzKKo,True,standard,rapid,2019-12-04 07:52:18.925000+01:00,2019-12-04 07:56:08.471000+01:00,resign,black,18,600,Scirelux,1472,EvilSaintPL,1430
5593,HByRUkQJ,True,standard,rapid,2019-12-03 23:35:40.477000+01:00,2019-12-03 23:41:59.335000+01:00,resign,black,17,600,EvilSaintPL,1487,UgoAwa,1500
5594,Jm91xHo7,True,standard,rapid,2019-12-03 23:28:31.203000+01:00,2019-12-03 23:35:31.921000+01:00,resign,white,25,600,dcweber,1608,EvilSaintPL,1575
5595,lqEvUQiB,True,standard,classical,2019-12-03 23:12:27.479000+01:00,2019-12-03 23:20:52.434000+01:00,resign,black,23,900,EvilSaintPL,1234,joel-neto,1317
5596,tcXWjjxD,True,standard,classical,2019-12-03 22:42:57.133000+01:00,2019-12-03 23:11:50.275000+01:00,draw,,63,900,EvilSaintPL,1231,emadoddinhemadi,1300
5597,sUf5Slq5,True,standard,classical,2019-12-03 22:38:17.465000+01:00,2019-12-03 22:42:31.299000+01:00,mate,black,15,900,emadoddinhemadi,1309,EvilSaintPL,1214
5598,FQOqwrz0,True,standard,classical,2019-12-03 20:37:58.849000+01:00,2019-12-03 21:09:43.025000+01:00,mate,white,34,900,EvilSaintPL,1197,polishfighter20,1282
5599,ffXEAK9O,True,standard,classical,2019-12-03 20:33:12.083000+01:00,2019-12-03 20:37:41.446000+01:00,resign,black,8,900,EvilSaintPL,1207,knauermi,1274
5600,rFM5WAyL,True,standard,classical,2019-12-03 20:18:48.350000+01:00,2019-12-03 20:32:49.186000+01:00,resign,white,18,900,kanapkatozlo,1256,EvilSaintPL,1219
5601,tVX4MkJ9,True,standard,classical,2019-12-03 20:02:10.775000+01:00,2019-12-03 20:16:39.640000+01:00,mate,white,31,900,michael_pugh2,1128,EvilSaintPL,1238
5602,U8ojWtxH,True,standard,classical,2019-12-03 19:58:35.842000+01:00,2019-12-03 20:02:00.549000+01:00,mate,white,12,900,EvilSaintPL,1225,michael_pugh2,1134
5603,BDeQPbUE,True,standard,classical,2019-12-03 19:51:55.283000+01:00,2019-12-03 19:58:25.499000+01:00,mate,black,21,900,michael_pugh2,1139,EvilSaintPL,1212
5604,WWJKR5JG,True,standard,classical,2019-12-03 19:42:58.661000+01:00,2019-12-03 19:51:38.565000+01:00,resign,black,24,900,EvilSaintPL,1229,HelmutSchort,1209
5605,mOUtJhfz,True,standard,classical,2019-12-03 19:36:26.382000+01:00,2019-12-03 19:42:43.060000+01:00,resign,white,26,900,melih61,1218,EvilSaintPL,1247
5606,qpaHcxJy,True,standard,classical,2019-12-03 19:24:43.722000+01:00,2019-12-03 19:36:09.687000+01:00,mate,white,20,900,Aynur09,1288,EvilSaintPL,1263
5607,qyUjCHgf,True,standard,classical,2019-12-03 18:46:56.091000+01:00,2019-12-03 19:08:23.476000+01:00,mate,white,66,900,EvilSaintPL,1246,mali1752,1261
5608,McbFc3KV,True,standard,classical,2019-12-03 18:33:16.344000+01:00,2019-12-03 18:40:06.257000+01:00,mate,white,20,900,EvilSaintPL,1220,nectarioschriso,1308
5609,VLTs0mZr,True,standard,classical,2019-12-03 18:24:26.373000+01:00,2019-12-03 18:32:39.141000+01:00,resign,white,12,900,EvilSaintPL,1195,Chazuble,1234
5610,VLIr84sp,True,standard,classical,2019-12-03 18:20:05.730000+01:00,2019-12-03 18:23:09.369000+01:00,resign,black,11,900,EvilSaintPL,1216,Pesem,1220
5611,Qb6fAnds,True,standard,classical,2019-12-03 18:04:44.730000+01:00,2019-12-03 18:20:01.529000+01:00,resign,black,36,900,EvilSaintPL,1231,Rols258,1346
5612,uPW4stL8,True,standard,classical,2019-12-03 17:31:02.609000+01:00,2019-12-03 17:38:47.244000+01:00,resign,black,20,900,suvrajeet,1208,EvilSaintPL,1204
5613,QkPDfqhh,True,standard,classical,2019-12-03 17:24:02.259000+01:00,2019-12-03 17:30:37.011000+01:00,mate,black,19,900,EvilSaintPL,1222,schmtthh,1336
5614,hzlhhwFT,True,standard,classical,2019-12-03 17:18:48.280000+01:00,2019-12-03 17:23:41.063000+01:00,mate,black,12,900,BeltranA,983,EvilSaintPL,1209
5615,ehegL7CY,True,standard,rapid,2019-12-03 17:13:39.170000+01:00,2019-12-03 17:18:40.291000+01:00,resign,white,13,600,Keeva_the_Slayer,1668,EvilSaintPL,1685
5616,nrBACFKZ,True,standard,rapid,2019-12-03 17:10:43.213000+01:00,2019-12-03 17:13:24.831000+01:00,resign,white,12,600,EvilSaintPL,1500,Zabbadoo,1502
5617,CTWm9suJ,True,standard,classical,2019-12-03 16:59:18.790000+01:00,2019-12-03 17:09:43.112000+01:00,mate,black,42,900,kiddy73,1006,EvilSaintPL,1192
5618,HoQ7O2i0,True,standard,classical,2019-12-03 16:47:48.723000+01:00,2019-12-03 16:58:27.847000+01:00,resign,white,22,900,EvilSaintPL,1158,konomat,1160
5619,UZ7CWydc,True,standard,classical,2019-12-03 16:37:56.336000+01:00,2019-12-03 16:47:21.145000+01:00,resign,white,23,900,EmmaTom,1170,EvilSaintPL,1194
5620,nzx2kpw0,True,standard,classical,2019-12-03 16:31:59.080000+01:00,2019-12-03 16:37:34.482000+01:00,resign,black,15,900,AnnoyingPotato11,1007,EvilSaintPL,1170
5621,NIgNIuZM,True,standard,classical,2019-12-03 16:22:09.958000+01:00,2019-12-03 16:31:31.278000+01:00,resign,white,9,900,EvilSaintPL,1123,davi_34,1135
5622,P6tFb46A,True,standard,classical,2019-12-03 16:17:31.234000+01:00,2019-12-03 16:21:57.738000+01:00,resign,white,14,900,epikurberlin,1199,EvilSaintPL,1165
5623,lDTPI5r6,True,standard,classical,2019-12-03 15:52:41.300000+01:00,2019-12-03 16:16:56.476000+01:00,mate,white,42,900,EvilSaintPL,1091,washingmachine_0,1180
5624,pAJqMiUu,True,standard,classical,2019-12-03 15:44:00.853000+01:00,2019-12-03 15:52:19.391000+01:00,resign,black,24,900,EvilSaintPL,1182,Silvio42,1007
5625,LXCG2BA0,True,standard,classical,2019-12-03 15:17:41.112000+01:00,2019-12-03 15:36:20.823000+01:00,mate,black,30,900,Carlo1970,1181,EvilSaintPL,1079
5626,TwPJsqHw,True,standard,classical,2019-12-03 15:14:25.132000+01:00,2019-12-03 15:17:21.387000+01:00,resign,black,15,900,EvilSaintPL,1175,sanjibN116-6,1148
